420,100,0,1,1,5,20,6,3
460,100,0,1,1,5,20,6,3
500,100,0,1,1,5,20,6,3
540,100,0,1,1,5,20,6,3
580,100,0,1,1,5,20,6,3
620,100,0,1,1,5,20,6,3
660,100,0,1,1,5,20,6,3
700,100,0,1,1,5,20,6,3
740,100,0,1,1,5,20,6,3
780,100,0,1,1,5,20,6,3
820,100,0,1,1,5,20,6,3
860,100,0,1,1,5,20,6,3
900,100,0,1,1,5,20,6,3
940,100,0,1,1,5,20,6,3
980,100,0,1,1,5,20,6,3
1020,100,0,1,1,5,20,6,3
1060,100,0,1,1,5,20,6,3
1100,100,0,1,1,5,20,6,3
1140,100,0,1,1,5,20,6,3
1180,100,0,1,1,5,20,6,3
1220,100,0,1,1,5,20,6,3
1260,100,0,1,1,5,20,6,3
20,140,0,1,1,5,20,6,3
60,140,0,1,1,5,20,6,3
100,140,0,1,1,5,20,6,3
140,140,0,1,1,5,20,6,3
180,140,0,1,1,5,20,6,3
220,140,0,1,1,5,20,6,3
260,140,0,1,1,5,20,6,3
300,140,0,1,1,5,20,6,3
340,140,0,1,1,5,20,6,3
380,140,0,1,1,5,20,6,3
420,140,0,1,1,5,20,6,3
460,140,0,1,1,5,20,6,3
500,140,0,1,1,5,20,6,3
540,140,0.9916,0.129339,1,5,20,6,3
580,140,0.977802,0.209529,1,5,20,6,3
620,140,0.999445,-0.0333148,1,5,20,6,3
660,140,0.993409,0.114624,1,5,20,6,3
700,140,0.925547,0.378633,1,5,20,6,3
740,140,0.874157,0.485643,1,5,20,6,3
780,140,0,1,1,5,20,6,3
820,140,0,1,1,5,20,6,3
860,140,0,1,1,5,20,6,3
900,140,0,1,1,5,20,6,3
940,140,0,1,1,5,20,6,3
980,140,0,1,1,5,20,6,3
1020,140,0,1,1,5,20,6,3
1060,140,0,1,1,5,20,6,3
1100,140,0,1,1,5,20,6,3
1140,140,0,1,1,5,20,6,3
1180,140,0,1,1,5,20,6,3
1220,140,0,1,1,5,20,6,3
1260,140,0,1,1,5,20,6,3
20,180,0,1,1,5,20,6,3
60,180,0,1,1,5,20,6,3
100,180,0,1,1,5,20,6,3
140,180,0,1,1,5,20,6,3
180,180,0,1,1,5,20,6,3
220,180,0,1,1,5,20,6,3
260,180,0,1,1,5,20,6,3
300,180,0,1,1,5,20,6,3
340,180,0,1,1,5,20,6,3
380,180,0,1,1,5,20,6,3
420,180,0,1,1,5,20,6,3
460,180,0,1,1,5,20,6,3
500,180,0.887217,-0.461353,1,5,20,6,3
540,180,0.997055,0.0766965,1,5,20,6,3
580,180,0.999056,-0.0434372,1,5,20,6,3
620,180,0.986394,0.164399,1,5,20,6,3
660,180,0.854199,0.519947,1,5,20,6,3
700,180,0.925547,0.378633,1,5,20,6,3
740,180,0.813733,0.581238,1,5,20,6,3
780,180,0.822192,0.56921,1,5,20,6,3
820,180,0,1,1,5,20,6,3
860,180,0,1,1,5,20,6,3
900,180,0,1,1,5,20,6,3
940,180,0,1,1,5,20,6,3
980,180,0,1,1,5,20,6,3
1020,180,0,1,1,5,20,6,3
1060,180,0,1,1,5,20,6,3
1100,180,0,1,1,5,20,6,3
1140,180,0,1,1,5,20,6,3
1180,180,0,1,1,5,20,6,3
1220,180,0,1,1,5,20,6,3
1260,180,0,1,1,5,20,6,3
20,220,0,1,1,5,20,6,3
60,220,0,1,1,5,20,6,3
100,220,0,1,1,5,20,6,3
140,220,0,1,1,5,20,6,3
180,220,0,1,1,5,20,6,3
220,220,0,1,1,5,20,6,3
260,220,0,1,1,5,20,6,3
300,220,0,1,1,5,20,6,3
340,220,0,1,1,5,20,6,3
380,220,0,1,1,5,20,6,3
420,220,0,1,1,5,20,6,3
460,220,0.794358,-0.60745,1,5,20,6,3
500,220,0.966235,-0.257663,1,5,20,6,3
540,220,0.998618,0.0525588,1,5,20,6,3
580,220,0.995037,0.0995037,1,5,20,6,3
620,220,0.983282,0.182089,1,5,20,6,3
660,220,0.845489,0.533993,1,5,20,6,3
700,220,0.77193,0.635707,1,5,20,6,3
740,220,0.813733,0.581238,1,5,20,6,3
780,220,0.624695,0.780869,1,5,20,6,3
820,220,0.566529,0.824042,1,5,20,6,3
860,220,0,1,1,5,20,6,3
900,220,0,1,1,5,20,6,3
940,220,0,1,1,5,20,6,3
980,220,0,1,1,5,20,6,3
1020,220,0,1,1,5,20,6,3
1060,220,0,1,1,5,20,6,3
1100,220,0,1,1,5,20,6,3
1140,220,0,1,1,5,20,6,3
1180,220,0,1,1,5,20,6,3
1220,220,0,1,1,5,20,6,3
1260,220,0,1,1,5,20,6,3
20,260,0,1,1,5,20,6,3
60,260,0,1,1,5,20,6,3
100,260,0,1,1,5,20,6,3
140,260,0,1,1,5,20,6,3
180,260,0,1,1,5,20,6,3
220,260,0,1,1,5,20,6,3
260,260,0,1,1,5,20,6,3
300,260,0,1,1,5,20,6,3
340,260,0,1,1,5,20,6,3
380,260,0,1,1,5,20,6,3
420,260,0.747409,-0.664364,1,5,20,6,3
460,260,0.731055,-0.682318,1,5,20,6,3
500,260,0.904819,-0.425797,1,5,20,6,3
540,260,0.962964,-0.26963,1,5,20,6,3
580,260,0.997785,-0.066519,1,5,20,6,3
620,260,0.994309,0.106533,1,5,20,6,3
660,260,0.894427,0.447214,1,5,20,6,3
700,260,0.842271,0.539054,1,5,20,6,3
740,260,0.464007,0.885832,1,5,20,6,3
780,260,0.796691,0.604386,1,5,20,6,3
820,260,0.514496,0.857493,1,5,20,6,3
860,260,0.536875,0.843661,1,5,20,6,3
900,260,0,1,1,5,20,6,3
940,260,0,1,1,5,20,6,3
980,260,0,1,1,5,20,6,3
1020,260,0,1,1,5,20,6,3
1060,260,0,1,1,5,20,6,3
1100,260,0,1,1,5,20,6,3
1140,260,0,1,1,5,20,6,3
1180,260,0,1,1,5,20,6,3
1220,260,0,1,1,5,20,6,3
1260,260,0,1,1,5,20,6,3
20,300,0,1,1,5,20,6,3
60,300,0,1,1,5,20,6,3
100,300,0,1,1,5,20,6,3
140,300,0,1,1,5,20,6,3
180,300,0,1,1,5,20,6,3
220,300,0,1,1,5,20,6,3
260,300,0,1,1,5,20,6,3
300,300,0,1,1,5,20,6,3
340,300,0,1,1,5,20,6,3
380,300,0.351123,-0.936329,1,5,20,6,3
420,300,0.604386,-0.796691,1,5,20,6,3
460,300,0.690476,-0.723356,1,5,20,6,3
500,300,0.731055,-0.682318,1,5,20,6,3
540,300,0.865426,-0.501036,1,5,20,6,3
580,300,0.948683,-0.316228,1,5,20,6,3
620,300,0.928477,0.371391,1,5,20,6,3
660,300,0.885832,0.464007,1,5,20,6,3
700,300,0.768221,0.640184,1,5,20,6,3
740,300,0.6,0.8,1,5,20,6,3
780,300,0.707107,0.707107,1,5,20,6,3
820,300,0.229039,0.973417,1,5,20,6,3
860,300,0.196116,0.980581,1,5,20,6,3
900,300,0,1,1,5,20,6,3
940,300,0,1,1,5,20,6,3
980,300,0,1,1,5,20,6,3
1020,300,0,1,1,5,20,6,3
1060,300,0,1,1,5,20,6,3
1100,300,0,1,1,5,20,6,3
1140,300,0,1,1,5,20,6,3
1180,300,0,1,1,5,20,6,3
1220,300,0,1,1,5,20,6,3
1260,300,0,1,1,5,20,6,3
20,340,0,1,1,5,20,6,3
60,340,0,1,1,5,20,6,3
100,340,0,1,1,5,20,6,3
140,340,0,1,1,5,20,6,3
180,340,0,1,1,5,20,6,3
220,340,0,1,1,5,20,6,3
260,340,0,1,1,5,20,6,3
300,340,0,1,1,5,20,6,3
340,340,0,1,1,5,20,6,3
380,340,0.398726,-0.91707,1,5,20,6,3
420,340,0.21243,-0.977176,1,5,20,6,3
460,340,0.613941,-0.789352,1,5,20,6,3
500,340,0.573462,-0.819232,1,5,20,6,3
540,340,0.883788,-0.467888,1,5,20,6,3
580,340,0.837611,-0.546268,1,5,20,6,3
620,340,0.999133,0.0416305,1,5,20,6,3
660,340,0.687745,0.725953,1,5,20,6,3
700,340,0.413803,0.910366,1,5,20,6,3
740,340,0.33035,0.943858,1,5,20,6,3
780,340,0.229039,0.973417,1,5,20,6,3
820,340,-0.116841,0.993151,1,5,20,6,3
860,340,0.263117,0.964764,1,5,20,6,3
900,340,0.124035,0.992278,1,5,20,6,3
940,340,0,1,1,5,20,6,3
980,340,0,1,1,5,20,6,3
1020,340,0,1,1,5,20,6,3
1060,340,0,1,1,5,20,6,3
1100,340,0,1,1,5,20,6,3
1140,340,0,1,1,5,20,6,3
1180,340,0,1,1,5,20,6,3
1220,340,0,1,1,5,20,6,3
1260,340,0,1,1,5,20,6,3
20,380,0,1,1,5,20,6,3
60,380,0,1,1,5,20,6,3
100,380,0,1,1,5,20,6,3
140,380,0,1,1,5,20,6,3
180,380,0,1,1,5,20,6,3
220,380,0,1,1,5,20,6,3
260,380,0,1,1,5,20,6,3
300,380,0,1,1,5,20,6,3
340,380,0,1,1,5,20,6,3
380,380,0.274721,-0.961524,1,5,20,6,3
420,380,0.213697,-0.9769,1,5,20,6,3
460,380,0.496139,-0.868243,1,5,20,6,3
500,380,0.294086,-0.955779,1,5,20,6,3
540,380,0.685365,-0.7282,1,5,20,6,3
580,380,0.316228,-0.948683,1,5,20,6,3
620,380,0,1,1,5,20,6,3
660,380,-0.406138,0.913812,1,5,20,6,3
700,380,-0.301131,0.953583,1,5,20,6,3
740,380,0.110432,0.993884,1,5,20,6,3
780,380,-0.0830455,0.996546,1,5,20,6,3
820,380,-0.242536,0.970143,1,5,20,6,3
860,380,-0.447214,0.894427,1,5,20,6,3
900,380,-0.184289,0.982872,1,5,20,6,3
940,380,0,1,1,5,20,6,3
980,380,0,1,1,5,20,6,3
1020,380,0,1,1,5,20,6,3
1060,380,0,1,1,5,20,6,3
1100,380,0,1,1,5,20,6,3
1140,380,0,1,1,5,20,6,3
1180,380,0,1,1,5,20,6,3
1220,380,0,1,1,5,20,6,3
1260,380,0,1,1,5,20,6,3
20,420,0,1,1,5,20,6,3
60,420,0,1,1,5,20,6,3
100,420,0,1,1,5,20,6,3
140,420,0,1,1,5,20,6,3
180,420,0,1,1,5,20,6,3
220,420,0,1,1,5,20,6,3
260,420,0,1,1,5,20,6,3
300,420,0,1,1,5,20,6,3
340,420,0,1,1,5,20,6,3
380,420,-0.20601,-0.97855,1,5,20,6,3
420,420,0.0525588,-0.998618,1,5,20,6,3
460,420,0.066519,-0.997785,1,5,20,6,3
500,420,0.132164,-0.991228,1,5,20,6,3
540,420,0.398726,-0.91707,1,5,20,6,3
580,420,0.116841,-0.993151,1,5,20,6,3
620,420,-0.20601,-0.97855,1,5,20,6,3
660,420,-0.987763,0.155963,1,5,20,6,3
700,420,-0.658505,0.752577,1,5,20,6,3
740,420,-0.481919,0.876216,1,5,20,6,3
780,420,-0.581238,0.813733,1,5,20,6,3
820,420,-0.447214,0.894427,1,5,20,6,3
860,420,0,1,1,5,20,6,3
900,420,-0.467888,0.883788,1,5,20,6,3
940,420,0,1,1,5,20,6,3
980,420,0,1,1,5,20,6,3
1020,420,0,1,1,5,20,6,3
1060,420,0,1,1,5,20,6,3
1100,420,0,1,1,5,20,6,3
1140,420,0,1,1,5,20,6,3
1180,420,0,1,1,5,20,6,3
1220,420,0,1,1,5,20,6,3
1260,420,0,1,1,5,20,6,3
20,460,0,1,1,5,20,6,3
60,460,0,1,1,5,20,6,3
100,460,0,1,1,5,20,6,3
140,460,0,1,1,5,20,6,3
180,460,0,1,1,5,20,6,3
220,460,0,1,1,5,20,6,3
260,460,0,1,1,5,20,6,3
300,460,0,1,1,5,20,6,3
340,460,0,1,1,5,20,6,3
380,460,-0.188847,-0.982006,1,5,20,6,3
420,460,-0.26963,-0.962964,1,5,20,6,3
460,460,-0.351123,-0.936329,1,5,20,6,3
500,460,-0.406138,-0.913812,1,5,20,6,3
540,460,-0.503871,-0.863779,1,5,20,6,3
580,460,-0.460317,-0.887754,1,5,20,6,3
620,460,-0.636881,-0.770962,1,5,20,6,3
660,460,-0.919145,-0.393919,1,5,20,6,3
700,460,-0.903738,0.428086,1,5,20,6,3
740,460,-0.784883,0.619644,1,5,20,6,3
780,460,-0.725953,0.687745,1,5,20,6,3
820,460,-0.52145,0.853282,1,5,20,6,3
860,460,-0.470588,0.882353,1,5,20,6,3
900,460,-0.461353,0.887217,1,5,20,6,3
940,460,0,1,1,5,20,6,3
980,460,0,1,1,5,20,6,3
1020,460,0,1,1,5,20,6,3
1060,460,0,1,1,5,20,6,3
1100,460,0,1,1,5,20,6,3
1140,460,0,1,1,5,20,6,3
1180,460,0,1,1,5,20,6,3
1220,460,0,1,1,5,20,6,3
1260,460,0,1,1,5,20,6,3
20,500,0,1,1,5,20,6,3
60,500,0,1,1,5,20,6,3
100,500,0,1,1,5,20,6,3
140,500,0,1,1,5,20,6,3
180,500,0,1,1,5,20,6,3
220,500,0,1,1,5,20,6,3
260,500,0,1,1,5,20,6,3
300,500,0,1,1,5,20,6,3
340,500,0,1,1,5,20,6,3
380,500,-0.0905358,-0.995893,1,5,20,6,3
420,500,0.0905358,-0.995893,1,5,20,6,3
460,500,-0.5547,-0.83205,1,5,20,6,3
500,500,-0.544988,-0.838444,1,5,20,6,3
540,500,-0.863779,-0.503871,1,5,20,6,3
580,500,-0.560848,-0.827919,1,5,20,6,3
620,500,-0.827919,-0.560848,1,5,20,6,3
660,500,-0.987441,0.157991,1,5,20,6,3
700,500,-0.928477,0.371391,1,5,20,6,3
740,500,-0.837611,0.546268,1,5,20,6,3
780,500,-0.707107,0.707107,1,5,20,6,3
820,500,-0.682318,0.731055,1,5,20,6,3
860,500,-0.540758,0.841179,1,5,20,6,3
900,500,0,1,1,5,20,6,3
940,500,0,1,1,5,20,6,3
980,500,0,1,1,5,20,6,3
1020,500,0,1,1,5,20,6,3
1060,500,0,1,1,5,20,6,3
1100,500,0,1,1,5,20,6,3
1140,500,0,1,1,5,20,6,3
1180,500,0,1,1,5,20,6,3
1220,500,0,1,1,5,20,6,3
1260,500,0,1,1,5,20,6,3
20,540,0,1,1,5,20,6,3
60,540,0,1,1,5,20,6,3
100,540,0,1,1,5,20,6,3
140,540,0,1,1,5,20,6,3
180,540,0,1,1,5,20,6,3
220,540,0,1,1,5,20,6,3
260,540,0,1,1,5,20,6,3
300,540,0,1,1,5,20,6,3
340,540,0,1,1,5,20,6,3
380,540,0,1,1,5,20,6,3
420,540,-0.478852,-0.877896,1,5,20,6,3
460,540,-0.429934,-0.90286,1,5,20,6,3
500,540,-0.690476,-0.723356,1,5,20,6,3
540,540,-0.8,-0.6,1,5,20,6,3
580,540,-0.853282,-0.52145,1,5,20,6,3
620,540,-0.975133,-0.221621,1,5,20,6,3
660,540,-0.995893,0.0905358,1,5,20,6,3
700,540,-0.948683,0.316228,1,5,20,6,3
740,540,-0.943858,0.33035,1,5,20,6,3
780,540,-0.776114,0.630593,1,5,20,6,3
820,540,-0.879292,0.476283,1,5,20,6,3
860,540,-0.609711,0.792624,1,5,20,6,3
900,540,0,1,1,5,20,6,3
940,540,0,1,1,5,20,6,3
980,540,0,1,1,5,20,6,3
1020,540,0,1,1,5,20,6,3
1060,540,0,1,1,5,20,6,3
1100,540,0,1,1,5,20,6,3
1140,540,0,1,1,5,20,6,3
1180,540,0,1,1,5,20,6,3
1220,540,0,1,1,5,20,6,3
1260,540,0,1,1,5,20,6,3
20,580,0,1,1,5,20,6,3
60,580,0,1,1,5,20,6,3
100,580,0,1,1,5,20,6,3
140,580,0,1,1,5,20,6,3
180,580,0,1,1,5,20,6,3
220,580,0,1,1,5,20,6,3
260,580,0,1,1,5,20,6,3
300,580,0,1,1,5,20,6,3
340,580,0,1,1,5,20,6,3
380,580,0,1,1,5,20,6,3
420,580,0,1,1,5,20,6,3
460,580,-0.573462,-0.819232,1,5,20,6,3
500,580,-0.615644,-0.788024,1,5,20,6,3
540,580,-0.825307,-0.564684,1,5,20,6,3
580,580,-0.745241,-0.666795,1,5,20,6,3
620,580,-0.902134,-0.431455,1,5,20,6,3
660,580,-0.970142,-0.242536,1,5,20,6,3
700,580,-1,0,1,5,20,6,3
740,580,-0.940887,0.338719,1,5,20,6,3
780,580,-0.784883,0.619644,1,5,20,6,3
820,580,-0.666795,0.745241,1,5,20,6,3
860,580,0,1,1,5,20,6,3
900,580,0,1,1,5,20,6,3
940,580,0,1,1,5,20,6,3
980,580,0,1,1,5,20,6,3
1020,580,0,1,1,5,20,6,3
1060,580,0,1,1,5,20,6,3
1100,580,0,1,1,5,20,6,3
1140,580,0,1,1,5,20,6,3
1180,580,0,1,1,5,20,6,3
1220,580,0,1,1,5,20,6,3
1260,580,0,1,1,5,20,6,3
20,620,0,1,1,5,20,6,3
60,620,0,1,1,5,20,6,3
100,620,0,1,1,5,20,6,3
140,620,0,1,1,5,20,6,3
180,620,0,1,1,5,20,6,3
220,620,0,1,1,5,20,6,3
260,620,0,1,1,5,20,6,3
300,620,0,1,1,5,20,6,3
340,620,0,1,1,5,20,6,3
380,620,0,1,1,5,20,6,3
420,620,0,1,1,5,20,6,3
460,620,0,1,1,5,20,6,3
500,620,-0.847998,-0.529999,1,5,20,6,3
540,620,-0.857493,-0.514496,1,5,20,6,3
580,620,-0.926092,-0.377297,1,5,20,6,3
620,620,-0.965616,-0.259973,1,5,20,6,3
660,620,-0.980581,-0.196116,1,5,20,6,3
700,620,-0.997785,0.066519,1,5,20,6,3
740,620,-0.894427,0.447214,1,5,20,6,3
780,620,-0.894427,0.447214,1,5,20,6,3
820,620,0,1,1,5,20,6,3
860,620,0,1,1,5,20,6,3
900,620,0,1,1,5,20,6,3
940,620,0,1,1,5,20,6,3
980,620,0,1,1,5,20,6,3
1020,620,0,1,1,5,20,6,3
1060,620,0,1,1,5,20,6,3
1100,620,0,1,1,5,20,6,3
1140,620,0,1,1,5,20,6,3
1180,620,0,1,1,5,20,6,3
1220,620,0,1,1,5,20,6,3
1260,620,0,1,1,5,20,6,3
20,660,0,1,1,5,20,6,3
60,660,0,1,1,5,20,6,3
100,660,0,1,1,5,20,6,3
140,660,0,1,1,5,20,6,3
180,660,0,1,1,5,20,6,3
220,660,0,1,1,5,20,6,3
260,660,0,1,1,5,20,6,3
300,660,0,1,1,5,20,6,3
340,660,0,1,1,5,20,6,3
380,660,0,1,1,5,20,6,3
420,660,0,1,1,5,20,6,3
460,660,0,1,1,5,20,6,3
500,660,0,1,1,5,20,6,3
540,660,0,1,1,5,20,6,3
580,660,-0.932005,-0.362446,1,5,20,6,3
620,660,-0.984784,-0.173785,1,5,20,6,3
660,660,-0.975133,0.221621,1,5,20,6,3
700,660,-0.976187,0.21693,1,5,20,6,3
740,660,-0.810679,0.585491,1,5,20,6,3
780,660,0,1,1,5,20,6,3
820,660,0,1,1,5,20,6,3
860,660,0,1,1,5,20,6,3
900,660,0,1,1,5,20,6,3
940,660,0,1,1,5,20,6,3
980,660,0,1,1,5,20,6,3
1020,660,0,1,1,5,20,6,3
1060,660,0,1,1,5,20,6,3
1100,660,0,1,1,5,20,6,3
1140,660,0,1,1,5,20,6,3
1180,660,0,1,1,5,20,6,3
1220,660,0,1,1,5,20,6,3
1260,660,0,1,1,5,20,6,3
20,700,0,1,1,5,20,6,3
60,700,0,1,1,5,20,6,3
100,700,0,1,1,5,20,6,3
140,700,0,1,1,5,20,6,3
180,700,0,1,1,5,20,6,3
220,700,0,1,1,5,20,6,3
260,700,0,1,1,5,20,6,3
300,700,0,1,1,5,20,6,3
340,700,0,1,1,5,20,6,3
380,700,0,1,1,5,20,6,3
420,700,0,1,1,5,20,6,3
460,700,0,1,1,5,20,6,3
500,700,0,1,1,5,20,6,3
540,700,0,1,1,5,20,6,3
580,700,0,1,1,5,20,6,3
620,700,0,1,1,5,20,6,3
660,700,0,1,1,5,20,6,3
700,700,0,1,1,5,20,6,3
740,700,0,1,1,5,20,6,3
780,700,0,1,1,5,20,6,3
820,700,0,1,1,5,20,6,3
860,700,0,1,1,5,20,6,3
900,700,0,1,1,5,20,6,3
940,700,0,1,1,5,20,6,3
980,700,0,1,1,5,20,6,3
1020,700,0,1,1,5,20,6,3
1060,700,0,1,1,5,20,6,3
1100,700,0,1,1,5,20,6,3
1140,700,0,1,1,5,20,6,3
1180,700,0,1,1,5,20,6,3
1220,700,0,1,1,5,20,6,3
1260,700,0,1,1,5,20,6,3
20,740,0,1,1,5,20,6,3
60,740,0,1,1,5,20,6,3
100,740,0,1,1,5,20,6,3
140,740,0,1,1,5,20,6,3
180,740,0,1,1,5,20,6,3
220,740,0,1,1,5,20,6,3
260,740,0,1,1,5,20,6,3
300,740,0,1,1,5,20,6,3
340,740,0,1,1,5,20,6,3
380,740,0,1,1,5,20,6,3
420,740,0,1,1,5,20,6,3
460,740,0,1,1,5,20,6,3
500,740,0,1,1,5,20,6,3
540,740,0,1,1,5,20,6,3
580,740,0,1,1,5,20,6,3
620,740,0,1,1,5,20,6,3
660,740,0,1,1,5,20,6,3
700,740,0,1,1,5,20,6,3
740,740,0,1,1,5,20,6,3
780,740,0,1,1,5,20,6,3
820,740,0,1,1,5,20,6,3
860,740,0,1,1,5,20,6,3
900,740,0,1,1,5,20,6,3
940,740,0,1,1,5,20,6,3
980,740,0,1,1,5,20,6,3
1020,740,0,1,1,5,20,6,3
1060,740,0,1,1,5,20,6,3
1100,740,0,1,1,5,20,6,3
1140,740,0,1,1,5,20,6,3
1180,740,0,1,1,5,20,6,3
1220,740,0,1,1,5,20,6,3
1260,740,0,1,1,5,20,6,3
20,780,0,1,1,5,20,6,3
60,780,0,1,1,5,20,6,3
100,780,0,1,1,5,20,6,3
140,780,0,1,1,5,20,6,3
180,780,0,1,1,5,20,6,3
220,780,0,1,1,5,20,6,3
260,780,0,1,1,5,20,6,3
300,780,0,1,1,5,20,6,3
340,780,0,1,1,5,20,6,3
380,780,0,1,1,5,20,6,3
420,780,0,1,1,5,20,6,3
460,780,0,1,1,5,20,6,3
500,780,0,1,1,5,20,6,3
540,780,0,1,1,5,20,6,3
580,780,0,1,1,5,20,6,3
620,780,0,1,1,5,20,6,3
660,780,0,1,1,5,20,6,3
700,780,0,1,1,5,20,6,3
740,780,0,1,1,5,20,6,3
780,780,0,1,1,5,20,6,3
820,780,0,1,1,5,20,6,3
860,780,0,1,1,5,20,6,3
900,780,0,1,1,5,20,6,3
940,780,0,1,1,5,20,6,3
980,780,0,1,1,5,20,6,3
1020,780,0,1,1,5,20,6,3
1060,780,0,1,1,5,20,6,3
1100,780,0,1,1,5,20,6,3
1140,780,0,1,1,5,20,6,3
1180,780,0,1,1,5,20,6,3
1220,780,0,1,1,5,20,6,3
1260,780,0,1,1,5,20,6,3
0,0,0,0,0,0,0,0,0
